State;Division;Polling Place;Count;Ballot Position;Candidate Status;Vote Distributed;Vote;Vote Pc;Elected Swing;Exhausted Transfer;Exhausted
NSW;Barton;Hurstville Central;1;1;R;0;411;43.45;;;
NSW;Barton;Hurstville Central;1;2;R;0;452;47.78;;;
NSW;Barton;Hurstville Central;1;3;R;0;12;1.27;;;
NSW;Barton;Hurstville Central;1;4;R;0;39;4.12;;;
NSW;Barton;Hurstville Central;1;5;R;0;17;1.80;;;
NSW;Barton;Hurstville Central;1;6;R;0;8;0.85;;;
NSW;Barton;Hurstville Central;1;7;R;0;4;0.42;;;
NSW;Barton;Hurstville Central;1;8;R;0;3;0.32;;;
NSW;Barton;Hurstville Grove;1;1;R;0;948;42.72;;;
NSW;Barton;Hurstville Grove;1;2;R;0;1085;48.90;;;
NSW;Barton;Hurstville Grove;1;3;R;0;19;0.86;;;
NSW;Barton;Hurstville Grove;1;4;R;0;73;3.29;;;
NSW;Barton;Hurstville Grove;1;5;R;0;67;3.02;;;
NSW;Barton;Hurstville Grove;1;6;R;0;3;0.14;;;
NSW;Barton;Hurstville Grove;1;7;R;0;19;0.86;;;
NSW;Barton;Hurstville Grove;1;8;R;0;5;0.23;;;
NSW;Barton;Hurstville South;1;1;R;0;233;45.24;;;
NSW;Barton;Hurstville South;1;2;R;0;246;47.77;;;
NSW;Barton;Hurstville South;1;3;R;0;5;0.97;;;
NSW;Barton;Hurstville South;1;4;R;0;14;2.72;;;
NSW;Barton;Hurstville South;1;5;R;0;9;1.75;;;
NSW;Barton;Hurstville South;1;6;R;0;1;0.19;;;
NSW;Barton;Hurstville South;1;7;R;0;3;0.58;;;
NSW;Barton;Hurstville South;1;8;R;0;4;0.78;;;
NSW;Barton;Jubilee;1;1;R;0;1130;36.61;;;
NSW;Barton;Jubilee;1;2;R;0;1741;56.40;;;
NSW;Barton;Jubilee;1;3;R;0;25;0.81;;;
NSW;Barton;Jubilee;1;4;R;0;86;2.79;;;
NSW;Barton;Jubilee;1;5;R;0;44;1.43;;;
NSW;Barton;Jubilee;1;6;R;0;30;0.97;;;
NSW;Barton;Jubilee;1;7;R;0;24;0.78;;;
NSW;Barton;Jubilee;1;8;R;0;7;0.23;;;
NSW;Barton;Kogarah;1;1;R;0;350;31.73;;;
NSW;Barton;Kogarah;1;2;R;0;680;61.65;;;
NSW;Barton;Kogarah;1;3;R;0;11;1.00;;;
NSW;Barton;Kogarah;1;4;R;0;26;2.36;;;
NSW;Barton;Kogarah;1;5;R;0;18;1.63;;;
NSW;Barton;Kogarah;1;6;R;0;6;0.54;;;
NSW;Barton;Kogarah;1;7;R;0;7;0.63;;;
NSW;Barton;Kogarah;1;8;R;0;5;0.45;;;
NSW;Barton;Kogarah Bay;1;1;R;0;525;49.02;;;
NSW;Barton;Kogarah Bay;1;2;R;0;496;46.31;;;
NSW;Barton;Kogarah Bay;1;3;R;0;6;0.56;;;
NSW;Barton;Kogarah Bay;1;4;R;0;20;1.87;;;
NSW;Barton;Kogarah Bay;1;5;R;0;13;1.21;;;
NSW;Barton;Kogarah Bay;1;6;R;0;5;0.47;;;
NSW;Barton;Kogarah Bay;1;7;R;0;5;0.47;;;
NSW;Barton;Kogarah Bay;1;8;R;0;1;0.09;;;
NSW;Barton;Kogarah Central;1;1;R;0;268;26.67;;;
NSW;Barton;Kogarah Central;1;2;R;0;669;66.57;;;
NSW;Barton;Kogarah Central;1;3;R;0;8;0.80;;;
NSW;Barton;Kogarah Central;1;4;R;0;26;2.59;;;
NSW;Barton;Kogarah Central;1;5;R;0;5;0.50;;;
NSW;Barton;Kogarah Central;1;6;R;0;11;1.09;;;
NSW;Barton;Kogarah Central;1;7;R;0;9;0.90;;;
NSW;Barton;Kogarah Central;1;8;R;0;9;0.90;;;
NSW;Barton;Kyeemagh;1;1;R;0;257;36.61;;;
NSW;Barton;Kyeemagh;1;2;R;0;419;59.69;;;
NSW;Barton;Kyeemagh;1;3;R;0;3;0.43;;;
NSW;Barton;Kyeemagh;1;4;R;0;17;2.42;;;
NSW;Barton;Kyeemagh;1;5;R;0;3;0.43;;;
NSW;Barton;Kyeemagh;1;6;R;0;2;0.28;;;
NSW;Barton;Kyeemagh;1;7;R;0;1;0.14;;;
NSW;Barton;Kyeemagh;1;8;R;0;0;0.00;;;
NSW;Barton;Monterey;1;1;R;0;792;38.79;;;
NSW;Barton;Monterey;1;2;R;0;1173;57.44;;;
NSW;Barton;Monterey;1;3;R;0;22;1.08;;;
NSW;Barton;Monterey;1;4;R;0;27;1.32;;;
NSW;Barton;Monterey;1;5;R;0;8;0.39;;;
NSW;Barton;Monterey;1;6;R;0;6;0.29;;;
NSW;Barton;Monterey;1;7;R;0;8;0.39;;;
NSW;Barton;Monterey;1;8;R;0;6;0.29;;;
NSW;Barton;Moorefield;1;1;R;0;305;35.30;;;
NSW;Barton;Moorefield;1;2;R;0;519;60.07;;;
NSW;Barton;Moorefield;1;3;R;0;3;0.35;;;
NSW;Barton;Moorefield;1;4;R;0;15;1.74;;;
NSW;Barton;Moorefield;1;5;R;0;16;1.85;;;
NSW;Barton;Moorefield;1;6;R;0;1;0.12;;;
NSW;Barton;Moorefield;1;7;R;0;3;0.35;;;
NSW;Barton;Moorefield;1;8;R;0;2;0.23;;;
NSW;Barton;Mortdale East;1;1;R;0;381;37.13;;;
NSW;Barton;Mortdale East;1;2;R;0;572;55.75;;;
NSW;Barton;Mortdale East;1;3;R;0;9;0.88;;;
NSW;Barton;Mortdale East;1;4;R;0;18;1.75;;;
NSW;Barton;Mortdale East;1;5;R;0;22;2.14;;;
NSW;Barton;Mortdale East;1;6;R;0;6;0.58;;;
NSW;Barton;Mortdale East;1;7;R;0;9;0.88;;;
NSW;Barton;Mortdale East;1;8;R;0;9;0.88;;;
NSW;Barton;Oatley (Barton);1;1;R;0;1198;50.81;;;
NSW;Barton;Oatley (Barton);1;2;R;0;972;41.22;;;
NSW;Barton;Oatley (Barton);1;3;R;0;14;0.59;;;
NSW;Barton;Oatley (Barton);1;4;R;0;77;3.27;;;
NSW;Barton;Oatley (Barton);1;5;R;0;64;2.71;;;
NSW;Barton;Oatley (Barton);1;6;R;0;4;0.17;;;
NSW;Barton;Oatley (Barton);1;7;R;0;19;0.81;;;
NSW;Barton;Oatley (Barton);1;8;R;0;10;0.42;;;
NSW;Barton;Ramsgate North;1;1;R;0;792;40.87;;;
NSW;Barton;Ramsgate North;1;2;R;0;1067;55.06;;;
NSW;Barton;Ramsgate North;1;3;R;0;15;0.77;;;
NSW;Barton;Ramsgate North;1;4;R;0;38;1.96;;;
NSW;Barton;Ramsgate North;1;5;R;0;14;0.72;;;
NSW;Barton;Ramsgate North;1;6;R;0;4;0.21;;;
NSW;Barton;Ramsgate North;1;7;R;0;5;0.26;;;
NSW;Barton;Ramsgate North;1;8;R;0;3;0.15;;;
NSW;Barton;Rockdale;1;1;R;0;389;20.71;;;
NSW;Barton;Rockdale;1;2;R;0;1375;73.22;;;
NSW;Barton;Rockdale;1;3;R;0;15;0.80;;;
NSW;Barton;Rockdale;1;4;R;0;47;2.50;;;
NSW;Barton;Rockdale;1;5;R;0;35;1.86;;;
NSW;Barton;Rockdale;1;6;R;0;8;0.43;;;
NSW;Barton;Rockdale;1;7;R;0;3;0.16;;;
NSW;Barton;Rockdale;1;8;R;0;6;0.32;;;
NSW;Barton;Rockdale Central;1;1;R;0;224;23.28;;;
NSW;Barton;Rockdale Central;1;2;R;0;685;71.21;;;
NSW;Barton;Rockdale Central;1;3;R;0;9;0.94;;;
NSW;Barton;Rockdale Central;1;4;R;0;15;1.56;;;
NSW;Barton;Rockdale Central;1;5;R;0;13;1.35;;;
NSW;Barton;Rockdale Central;1;6;R;0;5;0.52;;;
NSW;Barton;Rockdale Central;1;7;R;0;3;0.31;;;
NSW;Barton;Rockdale Central;1;8;R;0;8;0.83;;;
NSW;Barton;Rockdale Park;1;1;R;0;206;30.43;;;
NSW;Barton;Rockdale Park;1;2;R;0;436;64.40;;;
NSW;Barton;Rockdale Park;1;3;R;0;5;0.74;;;
NSW;Barton;Rockdale Park;1;4;R;0;12;1.77;;;
NSW;Barton;Rockdale Park;1;5;R;0;12;1.77;;;
NSW;Barton;Rockdale Park;1;6;R;0;3;0.44;;;
NSW;Barton;Rockdale Park;1;7;R;0;2;0.30;;;
NSW;Barton;Rockdale Park;1;8;R;0;1;0.15;;;
NSW;Barton;Rockdale West;1;1;R;0;400;23.16;;;
NSW;Barton;Rockdale West;1;2;R;0;1223;70.82;;;
NSW;Barton;Rockdale West;1;3;R;0;8;0.46;;;
NSW;Barton;Rockdale West;1;4;R;0;30;1.74;;;
NSW;Barton;Rockdale West;1;5;R;0;25;1.45;;;
NSW;Barton;Rockdale West;1;6;R;0;27;1.56;;;
NSW;Barton;Rockdale West;1;7;R;0;8;0.46;;;
NSW;Barton;Rockdale West;1;8;R;0;6;0.35;;;
NSW;Barton;Sans Souci;1;1;R;0;1089;47.20;;;
NSW;Barton;Sans Souci;1;2;R;0;1098;47.59;;;
NSW;Barton;Sans Souci;1;3;R;0;13;0.56;;;
NSW;Barton;Sans Souci;1;4;R;0;51;2.21;;;
NSW;Barton;Sans Souci;1;5;R;0;17;0.74;;;
NSW;Barton;Sans Souci;1;6;R;0;19;0.82;;;
NSW;Barton;Sans Souci;1;7;R;0;15;0.65;;;
NSW;Barton;Sans Souci;1;8;R;0;5;0.22;;;
NSW;Barton;Sans Souci North;1;1;R;0;857;37.26;;;
NSW;Barton;Sans Souci North;1;2;R;0;1314;57.13;;;
NSW;Barton;Sans Souci North;1;3;R;0;10;0.43;;;
NSW;Barton;Sans Souci North;1;4;R;0;47;2.04;;;
NSW;Barton;Sans Souci North;1;5;R;0;44;1.91;;;
NSW;Barton;Sans Souci North;1;6;R;0;13;0.57;;;
NSW;Barton;Sans Souci North;1;7;R;0;9;0.39;;;
NSW;Barton;Sans Souci North;1;8;R;0;6;0.26;;;
NSW;Barton;South Haven;1;1;R;0;203;29.34;;;
NSW;Barton;South Haven;1;2;R;0;459;66.33;;;
NSW;Barton;South Haven;1;3;R;0;9;1.30;;;
NSW;Barton;South Haven;1;4;R;0;12;1.73;;;
NSW;Barton;South Haven;1;5;R;0;4;0.58;;;
NSW;Barton;South Haven;1;6;R;0;1;0.14;;;
NSW;Barton;South Haven;1;7;R;0;2;0.29;;;
NSW;Barton;South Haven;1;8;R;0;2;0.29;;;
NSW;Barton;Special Hospital Team 1;1;1;R;0;110;58.20;;;
NSW;Barton;Special Hospital Team 1;1;2;R;0;78;41.27;;;
NSW;Barton;Special Hospital Team 1;1;3;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 1;1;4;R;0;1;0.53;;;
NSW;Barton;Special Hospital Team 1;1;5;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 1;1;6;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 1;1;7;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 1;1;8;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 2;1;1;R;0;72;58.54;;;
NSW;Barton;Special Hospital Team 2;1;2;R;0;50;40.65;;;
NSW;Barton;Special Hospital Team 2;1;3;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 2;1;4;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 2;1;5;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 2;1;6;R;0;1;0.81;;;
NSW;Barton;Special Hospital Team 2;1;7;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 2;1;8;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 3;1;1;R;0;73;61.86;;;
NSW;Barton;Special Hospital Team 3;1;2;R;0;42;35.59;;;
NSW;Barton;Special Hospital Team 3;1;3;R;0;3;2.54;;;
NSW;Barton;Special Hospital Team 3;1;4;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 3;1;5;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 3;1;6;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 3;1;7;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 3;1;8;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 4;1;1;R;0;46;41.82;;;
NSW;Barton;Special Hospital Team 4;1;2;R;0;62;56.36;;;
NSW;Barton;Special Hospital Team 4;1;3;R;0;1;0.91;;;
NSW;Barton;Special Hospital Team 4;1;4;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 4;1;5;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 4;1;6;R;0;0;0.00;;;
NSW;Barton;Special Hospital Team 4;1;7;R;0;1;0.91;;;
NSW;Barton;Special Hospital Team 4;1;8;R;0;0;0.00;;;
NSW;Barton;St Cuthbert's;1;1;R;0;739;40.38;;;
NSW;Barton;St Cuthbert's;1;2;R;0;963;52.62;;;
NSW;Barton;St Cuthbert's;1;3;R;0;8;0.44;;;
NSW;Barton;St Cuthbert's;1;4;R;0;60;3.28;;;
NSW;Barton;St Cuthbert's;1;5;R;0;36;1.97;;;
NSW;Barton;St Cuthbert's;1;6;R;0;9;0.49;;;
NSW;Barton;St Cuthbert's;1;7;R;0;11;0.60;;;
NSW;Barton;St Cuthbert's;1;8;R;0;4;0.22;;;
NSW;Barton;St George Hospital;1;1;R;0;41;40.20;;;
NSW;Barton;St George Hospital;1;2;R;0;55;53.92;;;
NSW;Barton;St George Hospital;1;3;R;0;0;0.00;;;
NSW;Barton;St George Hospital;1;4;R;0;1;0.98;;;
NSW;Barton;St George Hospital;1;5;R;0;2;1.96;;;
NSW;Barton;St George Hospital;1;6;R;0;0;0.00;;;
NSW;Barton;St George Hospital;1;7;R;0;3;2.94;;;
NSW;Barton;St George Hospital;1;8;R;0;0;0.00;;;
NSW;Barton;St Raphael's;1;1;R;0;323;32.40;;;
NSW;Barton;St Raphael's;1;2;R;0;611;61.28;;;
NSW;Barton;St Raphael's;1;3;R;0;7;0.70;;;
NSW;Barton;St Raphael's;1;4;R;0;22;2.21;;;
NSW;Barton;St Raphael's;1;5;R;0;20;2.01;;;
NSW;Barton;St Raphael's;1;6;R;0;1;0.10;;;
NSW;Barton;St Raphael's;1;7;R;0;10;1.00;;;
NSW;Barton;St Raphael's;1;8;R;0;3;0.30;;;
NSW;Barton;Sydney (Barton);1;1;R;0;30;30.00;;;
NSW;Barton;Sydney (Barton);1;2;R;0;55;55.00;;;
NSW;Barton;Sydney (Barton);1;3;R;0;2;2.00;;;
NSW;Barton;Sydney (Barton);1;4;R;0;6;6.00;;;
NSW;Barton;Sydney (Barton);1;5;R;0;2;2.00;;;
NSW;Barton;Sydney (Barton);1;6;R;0;2;2.00;;;
NSW;Barton;Sydney (Barton);1;7;R;0;2;2.00;;;
NSW;Barton;Sydney (Barton);1;8;R;0;1;1.00;;;
NSW;Barton;ABSENT;1;1;R;0;1342;36.06;;;
NSW;Barton;ABSENT;1;2;R;0;1980;53.20;;;
NSW;Barton;ABSENT;1;3;R;0;59;1.59;;;
NSW;Barton;ABSENT;1;4;R;0;125;3.36;;;
NSW;Barton;ABSENT;1;5;R;0;80;2.15;;;
NSW;Barton;ABSENT;1;6;R;0;37;0.99;;;
NSW;Barton;ABSENT;1;7;R;0;54;1.45;;;
NSW;Barton;ABSENT;1;8;R;0;45;1.21;;;
NSW;Barton;POSTAL;1;1;R;0;858;44.34;;;
NSW;Barton;POSTAL;1;2;R;0;985;50.90;;;
NSW;Barton;POSTAL;1;3;R;0;6;0.31;;;
NSW;Barton;POSTAL;1;4;R;0;41;2.12;;;
NSW;Barton;POSTAL;1;5;R;0;27;1.40;;;
NSW;Barton;POSTAL;1;6;R;0;3;0.16;;;
NSW;Barton;POSTAL;1;7;R;0;12;0.62;;;
NSW;Barton;POSTAL;1;8;R;0;3;0.16;;;
NSW;Barton;PRE POLL;1;1;R;0;1056;43.10;;;
NSW;Barton;PRE POLL;1;2;R;0;1212;49.47;;;
NSW;Barton;PRE POLL;1;3;R;0;25;1.02;;;
NSW;Barton;PRE POLL;1;4;R;0;77;3.14;;;
NSW;Barton;PRE POLL;1;5;R;0;24;0.98;;;
NSW;Barton;PRE POLL;1;6;R;0;16;0.65;;;
NSW;Barton;PRE POLL;1;7;R;0;24;0.98;;;
NSW;Barton;PRE POLL;1;8;R;0;16;0.65;;;
NSW;Barton;PROVISIONAL;1;1;R;0;124;27.37;;;
NSW;Barton;PROVISIONAL;1;2;R;0;297;65.56;;;
NSW;Barton;PROVISIONAL;1;3;R;0;2;0.44;;;
NSW;Barton;PROVISIONAL;1;4;R;0;6;1.32;;;
NSW;Barton;PROVISIONAL;1;5;R;0;6;1.32;;;
NSW;Barton;PROVISIONAL;1;6;R;0;4;0.88;;;
NSW;Barton;PROVISIONAL;1;7;R;0;8;1.77;;;
NSW;Barton;PROVISIONAL;1;8;R;0;6;1.32;;;
NSW;Barton;DIVISION SUMMARY;1;1;R;0;28066;37.87;;;
NSW;Barton;DIVISION SUMMARY;1;2;R;0;41442;55.92;;;
NSW;Barton;DIVISION SUMMARY;1;3;R;0;545;0.74;;;
NSW;Barton;DIVISION SUMMARY;1;4;R;0;1862;2.51;;;
NSW;Barton;DIVISION SUMMARY;1;5;R;0;1118;1.51;;;
NSW;Barton;DIVISION SUMMARY;1;6;R;0;365;0.49;;;
NSW;Barton;DIVISION SUMMARY;1;7;R;0;425;0.57;;;
NSW;Barton;DIVISION SUMMARY;1;8;R;0;285;0.38;;;
NSW;Barton;DIVISION SUMMARY;2;1;R;27;28093;37.91;;;
NSW;Barton;DIVISION SUMMARY;2;2;R;59;41501;56.00;;;
NSW;Barton;DIVISION SUMMARY;2;3;R;8;553;0.75;;;
NSW;Barton;DIVISION SUMMARY;2;4;R;33;1895;2.56;;;
NSW;Barton;DIVISION SUMMARY;2;5;R;24;1142;1.54;;;
NSW;Barton;DIVISION SUMMARY;2;6;R;14;379;0.51;;;
NSW;Barton;DIVISION SUMMARY;2;7;R;120;545;0.74;;;
NSW;Barton;DIVISION SUMMARY;2;8;X;;;;;0;0
NSW;Barton;DIVISION SUMMARY;3;1;R;94;28187;38.04;;;
NSW;Barton;DIVISION SUMMARY;3;2;R;31;41532;56.04;;;
NSW;Barton;DIVISION SUMMARY;3;3;R;28;581;0.78;;;
NSW;Barton;DIVISION SUMMARY;3;4;R;26;1921;2.59;;;
NSW;Barton;DIVISION SUMMARY;3;5;R;25;1167;1.57;;;
NSW;Barton;DIVISION SUMMARY;3;6;X;;;;;0;0
NSW;Barton;DIVISION SUMMARY;3;7;R;175;720;0.97;;;
NSW;Barton;DIVISION SUMMARY;4;1;R;56;28243;38.11;;;
NSW;Barton;DIVISION SUMMARY;4;2;R;129;41661;56.22;;;
NSW;Barton;DIVISION SUMMARY;4;3;X;;;;;4;4
NSW;Barton;DIVISION SUMMARY;4;4;R;147;2068;2.79;;;
NSW;Barton;DIVISION SUMMARY;4;5;R;30;1197;1.62;;;
NSW;Barton;DIVISION SUMMARY;4;7;R;215;935;1.26;;;
NSW;Barton;DIVISION SUMMARY;5;1;R;169;28412;38.34;;;
NSW;Barton;DIVISION SUMMARY;5;2;R;195;41856;56.49;;;
NSW;Barton;DIVISION SUMMARY;5;4;R;359;2427;3.28;;;
NSW;Barton;DIVISION SUMMARY;5;5;R;205;1402;1.89;;;
NSW;Barton;DIVISION SUMMARY;5;7;X;;;;;7;11
NSW;Barton;DIVISION SUMMARY;6;1;R;616;29028;39.18;;;
NSW;Barton;DIVISION SUMMARY;6;2;R;351;42207;56.97;;;
NSW;Barton;DIVISION SUMMARY;6;4;R;427;2854;3.85;;;
NSW;Barton;DIVISION SUMMARY;6;5;X;;;;;8;19
NSW;Barton;DIVISION SUMMARY;7;1;R;1049;30077;40.61;;;
NSW;Barton;DIVISION SUMMARY;7;2;E;1787;43994;59.39;4.57;;
NSW;Barton;DIVISION SUMMARY;7;4;X;;;;;18;37
NSW;Bennelong;Balaclava;1;1;R;0;1060;52.06;;;
NSW;Bennelong;Balaclava;1;2;R;0;13;0.64;;;
NSW;Bennelong;Balaclava;1;3;R;0;43;2.11;;;
NSW;Bennelong;Balaclava;1;4;R;0;10;0.49;;;
NSW;Bennelong;Balaclava;1;5;R;0;146;7.17;;;
NSW;Bennelong;Balaclava;1;6;R;0;764;37.52;;;
NSW;Bennelong;Boronia Park;1;1;R;0;1030;45.74;;;
NSW;Bennelong;Boronia Park;1;2;R;0;23;1.02;;;
NSW;Bennelong;Boronia Park;1;3;R;0;23;1.02;;;
NSW;Bennelong;Boronia Park;1;4;R;0;10;0.44;;;
NSW;Bennelong;Boronia Park;1;5;R;0;131;5.82;;;
NSW;Bennelong;Boronia Park;1;6;R;0;1035;45.96;;;
NSW;Bennelong;Denistone;1;1;R;0;710;57.96;;;
NSW;Bennelong;Denistone;1;2;R;0;11;0.90;;;
NSW;Bennelong;Denistone;1;3;R;0;19;1.55;;;
NSW;Bennelong;Denistone;1;4;R;0;7;0.57;;;
NSW;Bennelong;Denistone;1;5;R;0;49;4.00;;;
NSW;Bennelong;Denistone;1;6;R;0;429;35.02;;;
NSW;Bennelong;Denistone East;1;1;R;0;1070;53.42;;;
NSW;Bennelong;Denistone East;1;2;R;0;12;0.60;;;
NSW;Bennelong;Denistone East;1;3;R;0;25;1.25;;;
NSW;Bennelong;Denistone East;1;4;R;0;15;0.75;;;
NSW;Bennelong;Denistone East;1;5;R;0;102;5.09;;;
NSW;Bennelong;Denistone East;1;6;R;0;779;38.89;;;
NSW;Bennelong;Eastview;1;1;R;0;679;44.52;;;
NSW;Bennelong;Eastview;1;2;R;0;7;0.46;;;
NSW;Bennelong;Eastview;1;3;R;0;20;1.31;;;
NSW;Bennelong;Eastview;1;4;R;0;7;0.46;;;
NSW;Bennelong;Eastview;1;5;R;0;54;3.54;;;
NSW;Bennelong;Eastview;1;6;R;0;758;49.70;;;
NSW;Bennelong;Eastwood;1;1;R;0;2145;50.19;;;
NSW;Bennelong;Eastwood;1;2;R;0;70;1.64;;;
NSW;Bennelong;Eastwood;1;3;R;0;53;1.24;;;
NSW;Bennelong;Eastwood;1;4;R;0;26;0.61;;;
NSW;Bennelong;Eastwood;1;5;R;0;279;6.53;;;
NSW;Bennelong;Eastwood;1;6;R;0;1701;39.80;;;
NSW;Bennelong;Eastwood Heights;1;1;R;0;1332;56.78;;;
NSW;Bennelong;Eastwood Heights;1;2;R;0;13;0.55;;;
NSW;Bennelong;Eastwood Heights;1;3;R;0;31;1.32;;;
NSW;Bennelong;Eastwood Heights;1;4;R;0;5;0.21;;;
NSW;Bennelong;Eastwood Heights;1;5;R;0;126;5.37;;;
NSW;Bennelong;Eastwood Heights;1;6;R;0;839;35.76;;;
NSW;Bennelong;Eastwood West;1;1;R;0;361;53.80;;;
NSW;Bennelong;Eastwood West;1;2;R;0;5;0.75;;;
NSW;Bennelong;Eastwood West;1;3;R;0;3;0.45;;;
NSW;Bennelong;Eastwood West;1;4;R;0;3;0.45;;;
NSW;Bennelong;Eastwood West;1;5;R;0;49;7.30;;;
NSW;Bennelong;Eastwood West;1;6;R;0;250;37.26;;;
NSW;Bennelong;Epping (Bennelong);1;1;R;0;924;58.11;;;
NSW;Bennelong;Epping (Bennelong);1;2;R;0;6;0.38;;;
NSW;Bennelong;Epping (Bennelong);1;3;R;0;18;1.13;;;
NSW;Bennelong;Epping (Bennelong);1;4;R;0;4;0.25;;;
NSW;Bennelong;Epping (Bennelong);1;5;R;0;98;6.16;;;
NSW;Bennelong;Epping (Bennelong);1;6;R;0;540;33.96;;;
NSW;Bennelong;Epping East;1;1;R;0;1573;58.45;;;
NSW;Bennelong;Epping East;1;2;R;0;17;0.63;;;
NSW;Bennelong;Epping East;1;3;R;0;43;1.60;;;
NSW;Bennelong;Epping East;1;4;R;0;13;0.48;;;
NSW;Bennelong;Epping East;1;5;R;0;156;5.80;;;
NSW;Bennelong;Epping East;1;6;R;0;889;33.04;;;
NSW;Bennelong;Epping North;1;1;R;0;1392;58.86;;;
NSW;Bennelong;Epping North;1;2;R;0;9;0.38;;;
NSW;Bennelong;Epping North;1;3;R;0;33;1.40;;;
NSW;Bennelong;Epping North;1;4;R;0;5;0.21;;;
NSW;Bennelong;Epping North;1;5;R;0;179;7.57;;;
NSW;Bennelong;Epping North;1;6;R;0;747;31.59;;;
NSW;Bennelong;Epping West (Bennelong);1;1;R;0;615;54.19;;;
NSW;Bennelong;Epping West (Bennelong);1;2;R;0;3;0.26;;;
NSW;Bennelong;Epping West (Bennelong);1;3;R;0;21;1.85;;;
NSW;Bennelong;Epping West (Bennelong);1;4;R;0;3;0.26;;;
NSW;Bennelong;Epping West (Bennelong);1;5;R;0;102;8.99;;;
NSW;Bennelong;Epping West (Bennelong);1;6;R;0;391;34.45;;;
NSW;Bennelong;Ermington (Bennelong);1;1;R;0;540;48.65;;;
NSW;Bennelong;Ermington (Bennelong);1;2;R;0;4;0.36;;;
NSW;Bennelong;Ermington (Bennelong);1;3;R;0;23;2.07;;;
NSW;Bennelong;Ermington (Bennelong);1;4;R;0;9;0.81;;;
NSW;Bennelong;Ermington (Bennelong);1;5;R;0;58;5.23;;;
NSW;Bennelong;Ermington (Bennelong);1;6;R;0;476;42.88;;;
NSW;Bennelong;Gladesville;1;1;R;0;1293;43.89;;;
NSW;Bennelong;Gladesville;1;2;R;0;34;1.15;;;
NSW;Bennelong;Gladesville;1;3;R;0;47;1.60;;;
NSW;Bennelong;Gladesville;1;4;R;0;21;0.71;;;
NSW;Bennelong;Gladesville;1;5;R;0;149;5.06;;;
NSW;Bennelong;Gladesville;1;6;R;0;1402;47.59;;;
NSW;Bennelong;Gladesville Central;1;1;R;0;336;41.64;;;
NSW;Bennelong;Gladesville Central;1;2;R;0;6;0.74;;;
NSW;Bennelong;Gladesville Central;1;3;R;0;9;1.12;;;
NSW;Bennelong;Gladesville Central;1;4;R;0;3;0.37;;;
NSW;Bennelong;Gladesville Central;1;5;R;0;35;4.34;;;
NSW;Bennelong;Gladesville Central;1;6;R;0;418;51.80;;;
NSW;Bennelong;Gladesville East;1;1;R;0;202;50.37;;;
NSW;Bennelong;Gladesville East;1;2;R;0;1;0.25;;;
NSW;Bennelong;Gladesville East;1;3;R;0;7;1.75;;;
NSW;Bennelong;Gladesville East;1;4;R;0;1;0.25;;;
NSW;Bennelong;Gladesville East;1;5;R;0;18;4.49;;;
NSW;Bennelong;Gladesville East;1;6;R;0;172;42.89;;;
NSW;Bennelong;Gladesville North;1;1;R;0;686;46.48;;;
NSW;Bennelong;Gladesville North;1;2;R;0;10;0.68;;;
NSW;Bennelong;Gladesville North;1;3;R;0;17;1.15;;;
NSW;Bennelong;Gladesville North;1;4;R;0;11;0.75;;;
NSW;Bennelong;Gladesville North;1;5;R;0;67;4.54;;;
NSW;Bennelong;Gladesville North;1;6;R;0;685;46.41;;;
NSW;Bennelong;Gladesville West;1;1;R;0;480;48.19;;;
NSW;Bennelong;Gladesville West;1;2;R;0;1;0.10;;;
NSW;Bennelong;Gladesville West;1;3;R;0;10;1.00;;;
NSW;Bennelong;Gladesville West;1;4;R;0;3;0.30;;;
NSW;Bennelong;Gladesville West;1;5;R;0;40;4.02;;;
NSW;Bennelong;Gladesville West;1;6;R;0;462;46.39;;;
NSW;Bennelong;Hunters Hill;1;1;R;0;1122;72.15;;;
NSW;Bennelong;Hunters Hill;1;2;R;0;13;0.84;;;
NSW;Bennelong;Hunters Hill;1;3;R;0;13;0.84;;;
NSW;Bennelong;Hunters Hill;1;4;R;0;2;0.13;;;
NSW;Bennelong;Hunters Hill;1;5;R;0;82;5.27;;;
NSW;Bennelong;Hunters Hill;1;6;R;0;323;20.77;;;
NSW;Bennelong;Hunters Hill West;1;1;R;0;691;57.63;;;
NSW;Bennelong;Hunters Hill West;1;2;R;0;10;0.83;;;
