Senate - 1993 Election: Tasmania																																																																																																																									
First Preference Votes by Candidate																																																																																																																									
By Polling Place																																																																																																																									


Bass (66119)																																																																																																																									

	   		 A Tasmanian Independent Senator Brian Harradine Group									 B Australian Labor Party (Tasmanian Branch)																		 C Tasmania Senate Team												 D Tasmanian Greens															 E Call to Australia (Fred Nile) Group												 F Natural Law Party												 G Australian Democrats												 H Liberal Party of Australia - Tasmanian Division															Ungrouped													
    			TICKET VOTES			# HARRADINE			Group Total			TICKET VOTES			# TATE			# COATES			# MURPHY			AULICH			Group Total			TICKET VOTES			SPROULE			MCSHANE			Group Total			TICKET VOTES			HENDERSON			JONES			FRY			Group Total			TICKET VOTES			HOPSON			HOPSON			Group Total			TICKET VOTES			BROSZCZYK			DAVIES			Group Total			TICKET VOTES			HARMSEN			STEPHEN			Group Total			TICKET VOTES			# ARCHER			# GIBSON			ABETZ			Group Total			JAMIESON			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Brian									Michael			John			Shayne			Terry									Alan			Frances									Judy			Peter			Marion									Philip			Janelle									Greg			Caroline									Patsy			David									Brian			Brian			Eric						Ian													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Brighton		                                   	64	6.15	 	26	2.5	 	90	8.65	 	491	47.21	 	54	5.19	 	5	0.48	 	0	0	 	5	0.48	 	555	53.37	 	6	0.58	 	0	0	 	1	0.1	 	7	0.67	 	12	1.15	 	13	1.25	 	0	0	 	0	0	 	25	2.4	 	1	0.1	 	0	0	 	0	0	 	1	0.1	 	1	0.1	 	0	0	 	0	0	 	1	0.1	 	11	1.06	 	1	0.1	 	0	0	 	12	1.15	 	300	28.85	 	30	2.88	 	10	0.96	 	8	0.77	 	348	33.46	 	1	0.1	 	1	0.1	 	1040	98.48	 	16	1.52	 	1056	1.65
Broadmarsh		                                 	6	3.61	 	2	1.2	 	8	4.82	 	41	24.7	 	4	2.41	 	2	1.2	 	0	0	 	2	1.2	 	49	29.52	 	1	0.6	 	1	0.6	 	0	0	 	2	1.2	 	7	4.22	 	3	1.81	 	0	0	 	0	0	 	10	6.02	 	1	0.6	 	0	0	 	0	0	 	1	0.6	 	2	1.2	 	0	0	 	0	0	 	2	1.2	 	1	0.6	 	1	0.6	 	0	0	 	2	1.2	 	79	47.59	 	5	3.01	 	4	2.41	 	4	2.41	 	92	55.42	 	0	0	 	0	0	 	166	98.81	 	2	1.19	 	168	0.26
Bronte		                                     	7	5.56	 	3	2.38	 	10	7.94	 	44	34.92	 	3	2.38	 	1	0.79	 	1	0.79	 	0	0	 	49	38.89	 	2	1.59	 	0	0	 	0	0	 	2	1.59	 	5	3.97	 	2	1.59	 	0	0	 	0	0	 	7	5.56	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	3.17	 	1	0.79	 	1	0.79	 	6	4.76	 	46	36.51	 	3	2.38	 	2	1.59	 	0	0	 	51	40.48	 	1	0.79	 	1	0.79	 	126	97.67	 	3	2.33	 	129	0.2
Buckland		                                   	3	2.34	 	3	2.34	 	6	4.69	 	43	33.59	 	4	3.13	 	3	2.34	 	0	0	 	1	0.78	 	51	39.84	 	1	0.78	 	0	0	 	0	0	 	1	0.78	 	3	2.34	 	3	2.34	 	0	0	 	0	0	 	6	4.69	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	58	45.31	 	5	3.91	 	0	0	 	1	0.78	 	64	50	 	0	0	 	0	0	 	128	96.24	 	5	3.76	 	133	0.21
Campania		                                   	16	3.7	 	21	4.85	 	37	8.55	 	151	34.87	 	27	6.24	 	7	1.62	 	0	0	 	3	0.69	 	188	43.42	 	2	0.46	 	1	0.23	 	1	0.23	 	4	0.92	 	11	2.54	 	5	1.15	 	0	0	 	0	0	 	16	3.7	 	0	0	 	1	0.23	 	0	0	 	1	0.23	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.69	 	2	0.46	 	0	0	 	5	1.15	 	161	37.18	 	11	2.54	 	7	1.62	 	3	0.69	 	182	42.03	 	0	0	 	0	0	 	433	98.41	 	7	1.59	 	440	0.69
Campbell Town		                              	45	5.56	 	19	2.35	 	64	7.91	 	417	51.55	 	30	3.71	 	10	1.24	 	4	0.49	 	5	0.62	 	466	57.6	 	4	0.49	 	2	0.25	 	1	0.12	 	7	0.87	 	15	1.85	 	12	1.48	 	1	0.12	 	0	0	 	28	3.46	 	2	0.25	 	3	0.37	 	0	0	 	5	0.62	 	1	0.12	 	0	0	 	0	0	 	1	0.12	 	13	1.61	 	2	0.25	 	0	0	 	15	1.85	 	188	23.24	 	24	2.97	 	7	0.87	 	3	0.37	 	222	27.44	 	1	0.12	 	1	0.12	 	809	96.89	 	26	3.11	 	835	1.31
Carrick		                                    	15	3.92	 	12	3.13	 	27	7.05	 	102	26.63	 	19	4.96	 	1	0.26	 	4	1.04	 	0	0	 	126	32.9	 	6	1.57	 	5	1.31	 	1	0.26	 	12	3.13	 	12	3.13	 	12	3.13	 	0	0	 	1	0.26	 	25	6.53	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.26	 	0	0	 	1	0.26	 	172	44.91	 	16	4.18	 	2	0.52	 	2	0.52	 	192	50.13	 	0	0	 	0	0	 	383	98.46	 	6	1.54	 	389	0.61
Chudleigh		                                  	16	6.18	 	5	1.93	 	21	8.11	 	59	22.78	 	2	0.77	 	2	0.77	 	0	0	 	2	0.77	 	65	25.1	 	1	0.39	 	1	0.39	 	0	0	 	2	0.77	 	10	3.86	 	9	3.47	 	0	0	 	0	0	 	19	7.34	 	1	0.39	 	0	0	 	0	0	 	1	0.39	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.16	 	0	0	 	0	0	 	3	1.16	 	124	47.88	 	19	7.34	 	2	0.77	 	3	1.16	 	148	57.14	 	0	0	 	0	0	 	259	95.93	 	11	4.07	 	270	0.42
Claude Road		                                	8	4.91	 	2	1.23	 	10	6.13	 	43	26.38	 	6	3.68	 	1	0.61	 	0	0	 	0	0	 	50	30.67	 	2	1.23	 	0	0	 	0	0	 	2	1.23	 	7	4.29	 	7	4.29	 	0	0	 	1	0.61	 	15	9.2	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.61	 	0	0	 	0	0	 	1	0.61	 	6	3.68	 	1	0.61	 	0	0	 	7	4.29	 	67	41.1	 	11	6.75	 	0	0	 	0	0	 	78	47.85	 	0	0	 	0	0	 	163	97.6	 	4	2.4	 	167	0.26
Colebrook		                                  	14	5.96	 	7	2.98	 	21	8.94	 	85	36.17	 	17	7.23	 	4	1.7	 	0	0	 	3	1.28	 	109	46.38	 	3	1.28	 	0	0	 	0	0	 	3	1.28	 	8	3.4	 	6	2.55	 	1	0.43	 	0	0	 	15	6.38	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.85	 	1	0.43	 	0	0	 	3	1.28	 	77	32.77	 	4	1.7	 	2	0.85	 	1	0.43	 	84	35.74	 	0	0	 	0	0	 	235	96.71	 	8	3.29	 	243	0.38
Coles Bay		                                  	6	4.62	 	1	0.77	 	7	5.38	 	33	25.38	 	9	6.92	 	1	0.77	 	0	0	 	1	0.77	 	44	33.85	 	1	0.77	 	0	0	 	0	0	 	1	0.77	 	10	7.69	 	8	6.15	 	0	0	 	0	0	 	18	13.85	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.77	 	0	0	 	1	0.77	 	51	39.23	 	7	5.38	 	1	0.77	 	0	0	 	59	45.38	 	0	0	 	0	0	 	130	99.24	 	1	0.76	 	131	0.21
Copping		                                    	13	6.77	 	5	2.6	 	18	9.38	 	52	27.08	 	9	4.69	 	5	2.6	 	0	0	 	3	1.56	 	69	35.94	 	1	0.52	 	1	0.52	 	1	0.52	 	3	1.56	 	16	8.33	 	13	6.77	 	0	0	 	0	0	 	29	15.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.04	 	0	0	 	0	0	 	2	1.04	 	53	27.6	 	14	7.29	 	1	0.52	 	3	1.56	 	71	36.98	 	0	0	 	0	0	 	192	96.97	 	6	3.03	 	198	0.31
Cressy		                                     	32	4.33	 	14	1.89	 	46	6.22	 	284	38.43	 	15	2.03	 	1	0.14	 	15	2.03	 	7	0.95	 	322	43.57	 	6	0.81	 	2	0.27	 	0	0	 	8	1.08	 	15	2.03	 	9	1.22	 	0	0	 	0	0	 	24	3.25	 	1	0.14	 	0	0	 	0	0	 	1	0.14	 	0	0	 	0	0	 	0	0	 	0	0	 	9	1.22	 	2	0.27	 	0	0	 	11	1.49	 	282	38.16	 	38	5.14	 	4	0.54	 	3	0.41	 	327	44.25	 	0	0	 	0	0	 	739	96.73	 	25	3.27	 	764	1.2
Deloraine		                                  	100	4.89	 	86	4.21	 	186	9.1	 	492	24.08	 	72	3.52	 	21	1.03	 	9	0.44	 	23	1.13	 	617	30.2	 	13	0.64	 	9	0.44	 	0	0	 	22	1.08	 	106	5.19	 	62	3.03	 	0	0	 	7	0.34	 	175	8.57	 	6	0.29	 	0	0	 	0	0	 	6	0.29	 	0	0	 	0	0	 	0	0	 	0	0	 	15	0.73	 	8	0.39	 	1	0.05	 	24	1.17	 	868	42.49	 	123	6.02	 	14	0.69	 	8	0.39	 	1013	49.58	 	0	0	 	0	0	 	2043	97.24	 	58	2.76	 	2101	3.29
Dodges Ferry		                               	81	5.78	 	37	2.64	 	118	8.42	 	607	43.3	 	77	5.49	 	33	2.35	 	4	0.29	 	8	0.57	 	729	52	 	5	0.36	 	3	0.21	 	0	0	 	8	0.57	 	87	6.21	 	76	5.42	 	0	0	 	0	0	 	163	11.63	 	3	0.21	 	4	0.29	 	0	0	 	7	0.5	 	2	0.14	 	1	0.07	 	0	0	 	3	0.21	 	19	1.36	 	8	0.57	 	1	0.07	 	28	2	 	310	22.11	 	28	2	 	2	0.14	 	6	0.43	 	346	24.68	 	0	0	 	0	0	 	1402	98.04	 	28	1.96	 	1430	2.24
Dromedary		                                  	9	3.77	 	6	2.51	 	15	6.28	 	114	47.7	 	15	6.28	 	8	3.35	 	1	0.42	 	2	0.84	 	140	58.58	 	0	0	 	0	0	 	1	0.42	 	1	0.42	 	7	2.93	 	7	2.93	 	0	0	 	0	0	 	14	5.86	 	0	0	 	1	0.42	 	0	0	 	1	0.42	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.84	 	0	0	 	0	0	 	2	0.84	 	57	23.85	 	9	3.77	 	0	0	 	0	0	 	66	27.62	 	0	0	 	0	0	 	239	97.15	 	7	2.85	 	246	0.39
Dunalley		                                   	25	6.48	 	8	2.07	 	33	8.55	 	160	41.45	 	14	3.63	 	4	1.04	 	1	0.26	 	2	0.52	 	181	46.89	 	3	0.78	 	1	0.26	 	0	0	 	4	1.04	 	16	4.15	 	14	3.63	 	0	0	 	0	0	 	30	7.77	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	115	29.79	 	16	4.15	 	7	1.81	 	0	0	 	138	35.75	 	0	0	 	0	0	 	386	98.22	 	7	1.78	 	393	0.62
Eaglehawk Neck		                             	13	4.96	 	7	2.67	 	20	7.63	 	83	31.68	 	14	5.34	 	3	1.15	 	1	0.38	 	2	0.76	 	103	39.31	 	2	0.76	 	2	0.76	 	0	0	 	4	1.53	 	17	6.49	 	13	4.96	 	0	0	 	0	0	 	30	11.45	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.53	 	0	0	 	0	0	 	4	1.53	 	93	35.5	 	7	2.67	 	0	0	 	1	0.38	 	101	38.55	 	0	0	 	0	0	 	262	97.04	 	8	2.96	 	270	0.42
Elizabeth Town		                             	13	3.6	 	18	4.99	 	31	8.59	 	59	16.34	 	7	1.94	 	3	0.83	 	0	0	 	2	0.55	 	71	19.67	 	5	1.39	 	0	0	 	1	0.28	 	6	1.66	 	30	8.31	 	10	2.77	 	1	0.28	 	0	0	 	41	11.36	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.11	 	5	1.39	 	0	0	 	9	2.49	 	168	46.54	 	31	8.59	 	3	0.83	 	0	0	 	202	55.96	 	1	0.28	 	1	0.28	 	361	97.3	 	10	2.7	 	371	0.58
Ellendale		                                  	11	6.01	 	3	1.64	 	14	7.65	 	64	34.97	 	7	3.83	 	3	1.64	 	0	0	 	1	0.55	 	75	40.98	 	0	0	 	1	0.55	 	0	0	 	1	0.55	 	2	1.09	 	11	6.01	 	0	0	 	0	0	 	13	7.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.09	 	0	0	 	0	0	 	2	1.09	 	67	36.61	 	8	4.37	 	0	0	 	3	1.64	 	78	42.62	 	0	0	 	0	0	 	183	96.83	 	6	3.17	 	189	0.3
Epping		                                     	5	3.42	 	1	0.68	 	6	4.11	 	48	32.88	 	2	1.37	 	0	0	 	1	0.68	 	0	0	 	51	34.93	 	1	0.68	 	2	1.37	 	0	0	 	3	2.05	 	2	1.37	 	0	0	 	0	0	 	0	0	 	2	1.37	 	0	0	 	1	0.68	 	0	0	 	1	0.68	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	75	51.37	 	6	4.11	 	2	1.37	 	0	0	 	83	56.85	 	0	0	 	0	0	 	146	97.99	 	3	2.01	 	149	0.23
Evandale		                                   	51	5.03	 	33	3.25	 	84	8.28	 	315	31.07	 	37	3.65	 	6	0.59	 	6	0.59	 	7	0.69	 	371	36.59	 	9	0.89	 	3	0.3	 	0	0	 	12	1.18	 	58	5.72	 	37	3.65	 	0	0	 	1	0.1	 	96	9.47	 	4	0.39	 	0	0	 	0	0	 	4	0.39	 	0	0	 	0	0	 	0	0	 	0	0	 	11	1.08	 	6	0.59	 	1	0.1	 	18	1.78	 	360	35.5	 	61	6.02	 	5	0.49	 	3	0.3	 	429	42.31	 	0	0	 	0	0	 	1014	97.59	 	25	2.41	 	1039	1.63
Exeter		                                     	65	5.43	 	51	4.26	 	116	9.68	 	339	28.3	 	45	3.76	 	7	0.58	 	1	0.08	 	14	1.17	 	406	33.89	 	8	0.67	 	0	0	 	1	0.08	 	9	0.75	 	62	5.18	 	57	4.76	 	0	0	 	1	0.08	 	120	10.02	 	5	0.42	 	2	0.17	 	1	0.08	 	8	0.67	 	3	0.25	 	0	0	 	1	0.08	 	4	0.33	 	12	1	 	6	0.5	 	1	0.08	 	19	1.59	 	440	36.73	 	64	5.34	 	5	0.42	 	7	0.58	 	516	43.07	 	0	0	 	0	0	 	1198	97.48	 	31	2.52	 	1229	1.92
Fingal		                                     	20	5.43	 	18	4.89	 	38	10.33	 	184	50	 	8	2.17	 	0	0	 	1	0.27	 	18	4.89	 	211	57.34	 	3	0.82	 	1	0.27	 	1	0.27	 	5	1.36	 	9	2.45	 	4	1.09	 	0	0	 	0	0	 	13	3.53	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.27	 	0	0	 	1	0.27	 	0	0	 	0	0	 	0	0	 	0	0	 	84	22.83	 	12	3.26	 	2	0.54	 	1	0.27	 	99	26.9	 	1	0.27	 	1	0.27	 	368	97.61	 	9	2.39	 	377	0.59
Forcett		                                    	8	4.12	 	6	3.09	 	14	7.22	 	73	37.63	 	6	3.09	 	5	2.58	 	0	0	 	1	0.52	 	85	43.81	 	0	0	 	0	0	 	0	0	 	0	0	 	11	5.67	 	3	1.55	 	0	0	 	0	0	 	14	7.22	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.52	 	0	0	 	0	0	 	1	0.52	 	0	0	 	0	0	 	0	0	 	0	0	 	67	34.54	 	8	4.12	 	2	1.03	 	3	1.55	 	80	41.24	 	0	0	 	0	0	 	194	96.52	 	7	3.48	 	201	0.31
Frankford		                                  	10	6.58	 	5	3.29	 	15	9.87	 	42	27.63	 	3	1.97	 	0	0	 	1	0.66	 	0	0	 	46	30.26	 	1	0.66	 	1	0.66	 	0	0	 	2	1.32	 	11	7.24	 	1	0.66	 	0	0	 	0	0	 	12	7.89	 	1	0.66	 	0	0	 	0	0	 	1	0.66	 	1	0.66	 	1	0.66	 	0	0	 	2	1.32	 	0	0	 	1	0.66	 	0	0	 	1	0.66	 	63	41.45	 	8	5.26	 	1	0.66	 	1	0.66	 	73	48.03	 	0	0	 	0	0	 	152	98.06	 	3	1.94	 	155	0.24
Glengarry		                                  	10	3.64	 	6	2.18	 	16	5.82	 	74	26.91	 	7	2.55	 	5	1.82	 	0	0	 	1	0.36	 	87	31.64	 	5	1.82	 	0	0	 	0	0	 	5	1.82	 	15	5.45	 	6	2.18	 	0	0	 	0	0	 	21	7.64	 	0	0	 	1	0.36	 	0	0	 	1	0.36	 	0	0	 	0	0	 	0	0	 	0	0	 	6	2.18	 	4	1.45	 	1	0.36	 	11	4	 	114	41.45	 	15	5.45	 	3	1.09	 	1	0.36	 	133	48.36	 	1	0.36	 	1	0.36	 	275	97.52	 	7	2.48	 	282	0.44
Glenora		                                    	20	6.92	 	10	3.46	 	30	10.38	 	131	45.33	 	13	4.5	 	3	1.04	 	0	0	 	1	0.35	 	148	51.21	 	2	0.69	 	1	0.35	 	1	0.35	 	4	1.38	 	7	2.42	 	7	2.42	 	0	0	 	0	0	 	14	4.84	 	4	1.38	 	0	0	 	0	0	 	4	1.38	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.38	 	2	0.69	 	0	0	 	6	2.08	 	69	23.88	 	11	3.81	 	2	0.69	 	1	0.35	 	83	28.72	 	0	0	 	0	0	 	289	95.07	 	15	4.93	 	304	0.48
Granton		                                    	14	6.11	 	9	3.93	 	23	10.04	 	79	34.5	 	6	2.62	 	2	0.87	 	1	0.44	 	2	0.87	 	90	39.3	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.31	 	2	0.87	 	0	0	 	0	0	 	5	2.18	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.75	 	1	0.44	 	0	0	 	5	2.18	 	90	39.3	 	9	3.93	 	3	1.31	 	4	1.75	 	106	46.29	 	0	0	 	0	0	 	229	97.86	 	5	2.14	 	234	0.37
Gravelly Beach		                             	20	3.62	 	27	4.88	 	47	8.5	 	179	32.37	 	22	3.98	 	5	0.9	 	1	0.18	 	1	0.18	 	208	37.61	 	3	0.54	 	1	0.18	 	1	0.18	 	5	0.9	 	46	8.32	 	34	6.15	 	0	0	 	2	0.36	 	82	14.83	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	6	1.08	 	2	0.36	 	0	0	 	8	1.45	 	170	30.74	 	25	4.52	 	8	1.45	 	0	0	 	203	36.71	 	0	0	 	0	0	 	553	98.22	 	10	1.78	 	563	0.88
Greens Beach		                               	6	4.17	 	1	0.69	 	7	4.86	 	37	25.69	 	4	2.78	 	1	0.69	 	2	1.39	 	4	2.78	 	48	33.33	 	1	0.69	 	0	0	 	0	0	 	1	0.69	 	6	4.17	 	2	1.39	 	1	0.69	 	1	0.69	 	10	6.94	 	1	0.69	 	0	0	 	1	0.69	 	2	1.39	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	62	43.06	 	12	8.33	 	2	1.39	 	0	0	 	76	52.78	 	0	0	 	0	0	 	144	97.96	 	3	2.04	 	147	0.23
Gretna		                                     	4	2.4	 	1	0.6	 	5	2.99	 	52	31.14	 	5	2.99	 	5	2.99	 	1	0.6	 	0	0	 	63	37.72	 	1	0.6	 	0	0	 	0	0	 	1	0.6	 	1	0.6	 	0	0	 	0	0	 	0	0	 	1	0.6	 	1	0.6	 	0	0	 	0	0	 	1	0.6	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.2	 	2	1.2	 	0	0	 	4	2.4	 	84	50.3	 	4	2.4	 	4	2.4	 	0	0	 	92	55.09	 	0	0	 	0	0	 	167	96.53	 	6	3.47	 	173	0.27
Hadspen		                                    	44	5.14	 	30	3.5	 	74	8.64	 	314	36.68	 	30	3.5	 	5	0.58	 	8	0.93	 	9	1.05	 	366	42.76	 	7	0.82	 	1	0.12	 	0	0	 	8	0.93	 	25	2.92	 	11	1.29	 	0	0	 	0	0	 	36	4.21	 	3	0.35	 	5	0.58	 	0	0	 	8	0.93	 	0	0	 	0	0	 	0	0	 	0	0	 	18	2.1	 	0	0	 	0	0	 	18	2.1	 	299	34.93	 	39	4.56	 	5	0.58	 	3	0.35	 	346	40.42	 	0	0	 	0	0	 	856	97.49	 	22	2.51	 	878	1.37
Hagley		                                     	9	3.37	 	10	3.75	 	19	7.12	 	28	10.49	 	4	1.5	 	0	0	 	1	0.37	 	1	0.37	 	34	12.73	 	2	0.75	 	1	0.37	 	0	0	 	3	1.12	 	5	1.87	 	5	1.87	 	0	0	 	0	0	 	10	3.75	 	2	0.75	 	0	0	 	0	0	 	2	0.75	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.37	 	3	1.12	 	0	0	 	4	1.5	 	169	63.3	 	21	7.87	 	1	0.37	 	4	1.5	 	195	73.03	 	0	0	 	0	0	 	267	97.8	 	6	2.2	 	273	0.43
Hamilton		                                   	4	2.16	 	5	2.7	 	9	4.86	 	84	45.41	 	12	6.49	 	5	2.7	 	0	0	 	2	1.08	 	103	55.68	 	3	1.62	 	3	1.62	 	0	0	 	6	3.24	 	3	1.62	 	0	0	 	0	0	 	0	0	 	3	1.62	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.54	 	0	0	 	1	0.54	 	53	28.65	 	9	4.86	 	0	0	 	1	0.54	 	63	34.05	 	0	0	 	0	0	 	185	94.87	 	10	5.13	 	195	0.31
Kempton		                                    	14	4.11	 	17	4.99	 	31	9.09	 	143	41.94	 	17	4.99	 	7	2.05	 	4	1.17	 	3	0.88	 	174	51.03	 	1	0.29	 	0	0	 	3	0.88	 	4	1.17	 	15	4.4	 	8	2.35	 	0	0	 	0	0	 	23	6.74	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.88	 	1	0.29	 	0	0	 	4	1.17	 	81	23.75	 	16	4.69	 	4	1.17	 	4	1.17	 	105	30.79	 	0	0	 	0	0	 	341	96.88	 	11	3.13	 	352	0.55
Koonya		                                     	2	1.77	 	2	1.77	 	4	3.54	 	35	30.97	 	4	3.54	 	2	1.77	 	0	0	 	1	0.88	 	42	37.17	 	1	0.88	 	0	0	 	0	0	 	1	0.88	 	13	11.5	 	10	8.85	 	0	0	 	0	0	 	23	20.35	 	1	0.88	 	0	0	 	0	0	 	1	0.88	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.88	 	0	0	 	0	0	 	1	0.88	 	35	30.97	 	6	5.31	 	0	0	 	0	0	 	41	36.28	 	0	0	 	0	0	 	113	97.41	 	3	2.59	 	116	0.18
Lachlan		                                    	14	5.2	 	9	3.35	 	23	8.55	 	123	45.72	 	16	5.95	 	2	0.74	 	0	0	 	2	0.74	 	143	53.16	 	2	0.74	 	0	0	 	0	0	 	2	0.74	 	9	3.35	 	13	4.83	 	0	0	 	0	0	 	22	8.18	 	1	0.37	 	0	0	 	0	0	 	1	0.37	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.49	 	2	0.74	 	0	0	 	6	2.23	 	64	23.79	 	5	1.86	 	3	1.12	 	0	0	 	72	26.77	 	0	0	 	0	0	 	269	96.76	 	9	3.24	 	278	0.44
Latrobe		                                    	146	6.27	 	94	4.04	 	240	10.3	 	917	39.37	 	120	5.15	 	8	0.34	 	2	0.09	 	37	1.59	 	1084	46.54	 	13	0.56	 	6	0.26	 	1	0.04	 	20	0.86	 	57	2.45	 	30	1.29	 	5	0.21	 	0	0	 	92	3.95	 	10	0.43	 	2	0.09	 	0	0	 	12	0.52	 	1	0.04	 	1	0.04	 	0	0	 	2	0.09	 	30	1.29	 	3	0.13	 	0	0	 	33	1.42	 	741	31.82	 	90	3.86	 	9	0.39	 	5	0.21	 	845	36.28	 	1	0.04	 	1	0.04	 	2329	96.96	 	73	3.04	 	2402	3.76
Legana (Lyons)		                             	26	4.84	 	20	3.72	 	46	8.57	 	124	23.09	 	15	2.79	 	2	0.37	 	0	0	 	4	0.74	 	145	27	 	3	0.56	 	0	0	 	0	0	 	3	0.56	 	25	4.66	 	20	3.72	 	0	0	 	0	0	 	45	8.38	 	7	1.3	 	6	1.12	 	0	0	 	13	2.42	 	2	0.37	 	0	0	 	0	0	 	2	0.37	 	5	0.93	 	5	0.93	 	2	0.37	 	12	2.23	 	237	44.13	 	24	4.47	 	2	0.37	 	8	1.49	 	271	50.47	 	0	0	 	0	0	 	537	98.9	 	6	1.1	 	543	0.85
Levendale		                                  	3	2.63	 	3	2.63	 	6	5.26	 	45	39.47	 	3	2.63	 	3	2.63	 	0	0	 	0	0	 	51	44.74	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.75	 	4	3.51	 	0	0	 	0	0	 	6	5.26	 	2	1.75	 	0	0	 	0	0	 	2	1.75	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	41	35.96	 	7	6.14	 	1	0.88	 	0	0	 	49	42.98	 	0	0	 	0	0	 	114	95.8	 	5	4.2	 	119	0.19
Longford		                                   	95	4.86	 	70	3.58	 	165	8.45	 	715	36.61	 	71	3.64	 	10	0.51	 	16	0.82	 	17	0.87	 	829	42.45	 	24	1.23	 	14	0.72	 	3	0.15	 	41	2.1	 	53	2.71	 	22	1.13	 	0	0	 	0	0	 	75	3.84	 	5	0.26	 	1	0.05	 	0	0	 	6	0.31	 	3	0.15	 	0	0	 	2	0.1	 	5	0.26	 	23	1.18	 	4	0.2	 	0	0	 	27	1.38	 	704	36.05	 	81	4.15	 	9	0.46	 	6	0.31	 	800	40.96	 	5	0.26	 	5	0.26	 	1953	96.68	 	67	3.32	 	2020	3.16
Lower Barrington		                           	14	5.86	 	12	5.02	 	26	10.88	 	51	21.34	 	9	3.77	 	1	0.42	 	0	0	 	1	0.42	 	62	25.94	 	1	0.42	 	0	0	 	1	0.42	 	2	0.84	 	12	5.02	 	6	2.51	 	0	0	 	0	0	 	18	7.53	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.42	 	1	0.42	 	4	1.67	 	1	0.42	 	0	0	 	5	2.09	 	108	45.19	 	16	6.69	 	1	0.42	 	0	0	 	125	52.3	 	0	0	 	0	0	 	239	98.35	 	4	1.65	 	243	0.38
