	   		 A Republican Party of Australia												 B The Green Party South Australia												 C National Party of Australia (S.A.) Inc.												 D Call to Australia (Fred Nile) Group												 E Australian Labor Party (South Australian Branch)																		F - Unendorsed Group												 G Australian Democrats																		 H Natural Law Party															 I Independent EFF															 J Grey Power															 K Australians Against Further Immigration												 L Liberal Party of Australia - (S.A. Division)																		Ungrouped																			
    			TICKET VOTES			NASRULLAH			HILL			Group Total			TICKET VOTES			FRICKER			WEISSMANN			Group Total			TICKET VOTES			MCCALLUM			BRADSHAW			Group Total			TICKET VOTES			RODWAY			SQUIRRELL			Group Total			TICKET VOTES			# BOLKUS			# FOREMAN			MAGUIRE			MCDONALD			Group Total			TICKET VOTES			LIEW			SCHIRRIPA			Group Total			TICKET VOTES			# LEES			SWIFT			STOTT DESPOJA			TICKLE			Group Total			TICKET VOTES			WELLS			MARTIN			MORRIS			Group Total			TICKET VOTES			DWYER			GIDDINGS			GIDDINGS			Group Total			TICKET VOTES			HOLDER			PRESTON			BOTTAM			Group Total			TICKET VOTES			MOORE			SMITH			Group Total			TICKET VOTES			# VANSTONE			# MINCHIN			# FERGUSON			GUPTA			Group Total			RICE			BROOM			SMITH			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Bilal			Peter									Ally			Gerhard									Nola			Michael									David			David									Nick			Dominic			Graham			Rosalie Ann									Dr Alex			Douglas									Meg			Stephen			Natasha			Patricia									Dr Geoff			Anne			Dulcie									David			Douglas			Vanessa									Jack			Betty			Glen									Evonne			Joe									Amanda			Nick			Alan			Satish						Mark			Bernard William			E.C. (Ean)													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Willunga		                                   	2	0.14	 	0	0	 	0	0	 	2	0.14	 	20	1.36	 	13	0.88	 	0	0	 	33	2.24	 	4	0.27	 	0	0	 	0	0	 	4	0.27	 	27	1.83	 	1	0.07	 	0	0	 	28	1.9	 	334	22.67	 	14	0.95	 	0	0	 	0	0	 	1	0.07	 	349	23.69	 	1	0.07	 	0	0	 	0	0	 	1	0.07	 	131	8.89	 	52	3.53	 	1	0.07	 	0	0	 	0	0	 	184	12.49	 	9	0.61	 	8	0.54	 	0	0	 	0	0	 	17	1.15	 	2	0.14	 	2	0.14	 	0	0	 	0	0	 	4	0.27	 	8	0.54	 	2	0.14	 	0	0	 	0	0	 	10	0.68	 	2	0.14	 	1	0.07	 	0	0	 	3	0.2	 	805	54.65	 	29	1.97	 	2	0.14	 	1	0.07	 	1	0.07	 	838	56.89	 	0	0	 	0	0	 	0	0	 	0	0	 	1473	98.86	 	17	1.14	 	1490	1.88
Woodcroft		                                  	6	0.38	 	2	0.13	 	0	0	 	8	0.51	 	11	0.7	 	2	0.13	 	0	0	 	13	0.83	 	2	0.13	 	0	0	 	0	0	 	2	0.13	 	21	1.34	 	5	0.32	 	0	0	 	26	1.65	 	676	42.98	 	12	0.76	 	0	0	 	1	0.06	 	1	0.06	 	690	43.87	 	3	0.19	 	1	0.06	 	0	0	 	4	0.25	 	128	8.14	 	27	1.72	 	1	0.06	 	1	0.06	 	0	0	 	157	9.98	 	16	1.02	 	1	0.06	 	0	0	 	0	0	 	17	1.08	 	4	0.25	 	1	0.06	 	0	0	 	0	0	 	5	0.32	 	5	0.32	 	0	0	 	0	0	 	0	0	 	5	0.32	 	5	0.32	 	0	0	 	0	0	 	5	0.32	 	626	39.8	 	11	0.7	 	0	0	 	1	0.06	 	1	0.06	 	639	40.62	 	2	0.13	 	0	0	 	0	0	 	2	0.13	 	1573	98.99	 	16	1.01	 	1589	2
Special Hospitals		                          	2	0.83	 	0	0	 	0	0	 	2	0.83	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.67	 	0	0	 	0	0	 	4	1.67	 	71	29.58	 	1	0.42	 	0	0	 	0	0	 	0	0	 	72	30	 	0	0	 	0	0	 	0	0	 	0	0	 	16	6.67	 	0	0	 	0	0	 	0	0	 	0	0	 	16	6.67	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	7	2.92	 	0	0	 	0	0	 	0	0	 	7	2.92	 	0	0	 	0	0	 	0	0	 	0	0	 	138	57.5	 	1	0.42	 	0	0	 	0	0	 	0	0	 	139	57.92	 	0	0	 	0	0	 	0	0	 	0	0	 	240	97.56	 	6	2.44	 	246	0.31
Total Ordinary		                             	124	0.18	 	40	0.06	 	3	0	 	167	0.24	 	933	1.33	 	194	0.28	 	11	0.02	 	1138	1.62	 	125	0.18	 	22	0.03	 	2	0	 	149	0.21	 	939	1.34	 	205	0.29	 	7	0.01	 	1151	1.64	 	28074	40.07	 	640	0.91	 	9	0.01	 	31	0.04	 	90	0.13	 	28844	41.17	 	173	0.25	 	11	0.02	 	5	0.01	 	189	0.27	 	6808	9.72	 	1052	1.5	 	19	0.03	 	27	0.04	 	12	0.02	 	7918	11.3	 	447	0.64	 	111	0.16	 	5	0.01	 	4	0.01	 	567	0.81	 	346	0.49	 	39	0.06	 	2	0	 	4	0.01	 	391	0.56	 	507	0.72	 	61	0.09	 	4	0.01	 	1	0	 	573	0.82	 	194	0.28	 	26	0.04	 	3	0	 	223	0.32	 	28128	40.15	 	528	0.75	 	28	0.04	 	29	0.04	 	12	0.02	 	28725	41	 	25	0.04	 	0	0	 	4	0.01	 	29	0.04	 	70064	98.31	 	1201	1.69	 	71265	89.68
ABSENT		                                     	18	0.46	 	5	0.13	 	1	0.03	 	24	0.61	 	78	1.97	 	19	0.48	 	0	0	 	97	2.45	 	6	0.15	 	2	0.05	 	0	0	 	8	0.2	 	34	0.86	 	13	0.33	 	0	0	 	47	1.19	 	1520	38.45	 	56	1.42	 	2	0.05	 	3	0.08	 	10	0.25	 	1591	40.25	 	11	0.28	 	1	0.03	 	0	0	 	12	0.3	 	379	9.59	 	72	1.82	 	2	0.05	 	2	0.05	 	3	0.08	 	458	11.59	 	38	0.96	 	5	0.13	 	2	0.05	 	1	0.03	 	46	1.16	 	11	0.28	 	1	0.03	 	0	0	 	0	0	 	12	0.3	 	26	0.66	 	3	0.08	 	0	0	 	0	0	 	29	0.73	 	17	0.43	 	0	0	 	0	0	 	17	0.43	 	1573	39.79	 	27	0.68	 	4	0.1	 	3	0.08	 	3	0.08	 	1610	40.73	 	2	0.05	 	0	0	 	0	0	 	2	0.05	 	3953	98.68	 	53	1.32	 	4006	5.04
POSTAL		                                     	2	0.11	 	2	0.11	 	0	0	 	4	0.23	 	20	1.14	 	4	0.23	 	0	0	 	24	1.37	 	15	0.85	 	2	0.11	 	0	0	 	17	0.97	 	25	1.42	 	12	0.68	 	0	0	 	37	2.11	 	554	31.57	 	16	0.91	 	0	0	 	4	0.23	 	3	0.17	 	577	32.88	 	6	0.34	 	0	0	 	0	0	 	6	0.34	 	134	7.64	 	16	0.91	 	0	0	 	3	0.17	 	1	0.06	 	154	8.77	 	11	0.63	 	4	0.23	 	0	0	 	0	0	 	15	0.85	 	7	0.4	 	1	0.06	 	0	0	 	0	0	 	8	0.46	 	47	2.68	 	5	0.28	 	2	0.11	 	0	0	 	54	3.08	 	8	0.46	 	0	0	 	0	0	 	8	0.46	 	821	46.78	 	19	1.08	 	4	0.23	 	4	0.23	 	1	0.06	 	849	48.38	 	0	0	 	0	0	 	2	0.11	 	2	0.11	 	1755	99.1	 	16	0.9	 	1771	2.23
PRE_POLL		                                   	4	0.18	 	0	0	 	0	0	 	4	0.18	 	48	2.2	 	11	0.5	 	0	0	 	59	2.71	 	10	0.46	 	2	0.09	 	0	0	 	12	0.55	 	30	1.38	 	6	0.28	 	0	0	 	36	1.65	 	846	38.81	 	16	0.73	 	0	0	 	0	0	 	9	0.41	 	871	39.95	 	6	0.28	 	1	0.05	 	0	0	 	7	0.32	 	155	7.11	 	23	1.06	 	0	0	 	0	0	 	0	0	 	178	8.17	 	16	0.73	 	0	0	 	1	0.05	 	0	0	 	17	0.78	 	4	0.18	 	1	0.05	 	0	0	 	0	0	 	5	0.23	 	22	1.01	 	0	0	 	0	0	 	0	0	 	22	1.01	 	6	0.28	 	0	0	 	0	0	 	6	0.28	 	937	42.98	 	23	1.06	 	1	0.05	 	1	0.05	 	0	0	 	962	44.13	 	1	0.05	 	0	0	 	0	0	 	1	0.05	 	2180	98.55	 	32	1.45	 	2212	2.78
PROVISIONAL		                                	0	0	 	0	0	 	0	0	 	0	0	 	3	1.38	 	0	0	 	0	0	 	3	1.38	 	1	0.46	 	0	0	 	0	0	 	1	0.46	 	2	0.92	 	0	0	 	0	0	 	2	0.92	 	83	38.25	 	2	0.92	 	0	0	 	1	0.46	 	1	0.46	 	87	40.09	 	0	0	 	0	0	 	0	0	 	0	0	 	20	9.22	 	2	0.92	 	0	0	 	0	0	 	0	0	 	22	10.14	 	6	2.76	 	1	0.46	 	0	0	 	0	0	 	7	3.23	 	1	0.46	 	0	0	 	0	0	 	0	0	 	1	0.46	 	0	0	 	1	0.46	 	0	0	 	0	0	 	1	0.46	 	0	0	 	0	0	 	1	0.46	 	1	0.46	 	91	41.94	 	1	0.46	 	0	0	 	0	0	 	0	0	 	92	42.4	 	0	0	 	0	0	 	0	0	 	0	0	 	217	97.31	 	6	2.69	 	223	0.28
ADJUSTMENT		                                 	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	-1		       	1		       	0		       	0		       	0		       	0		       	0		       	-3		       	-2		       	0		       	0		       	0		       	-5		       	0		       	0		       	0		       	0		       	-2		       	0		       	0		       	0		       	0		       	-2		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	-3		       	-3		       	0		       	0		       	0		       	-6		       	0		       	0		       	0		       	0		       	-13		       	0		       	-13	
Division Summary		                           	148	0.19	 	47	0.06	 	4	0.01	 	199	0.25	 	1082	1.38	 	228	0.29	 	11	0.01	 	1321	1.69	 	157	0.2	 	27	0.03	 	3	0	 	187	0.24	 	1030	1.32	 	236	0.3	 	7	0.01	 	1273	1.63	 	31074	39.76	 	728	0.93	 	11	0.01	 	39	0.05	 	113	0.14	 	31965	40.9	 	196	0.25	 	13	0.02	 	5	0.01	 	214	0.27	 	7494	9.59	 	1165	1.49	 	21	0.03	 	32	0.04	 	16	0.02	 	8728	11.17	 	518	0.66	 	121	0.15	 	8	0.01	 	5	0.01	 	652	0.83	 	369	0.47	 	42	0.05	 	2	0	 	4	0.01	 	417	0.53	 	602	0.77	 	70	0.09	 	6	0.01	 	1	0	 	679	0.87	 	225	0.29	 	26	0.03	 	4	0.01	 	255	0.33	 	31547	40.36	 	595	0.76	 	37	0.05	 	37	0.05	 	16	0.02	 	32232	41.24	 	28	0.04	 	0	0	 	6	0.01	 	34	0.04	 	78156	98.35	 	1308	1.65	 	79464	96.31
 																																																																																																																																																																																																	


Makin (84984)																																																																																																																																																																																																	

	   		 A Republican Party of Australia												 B The Green Party South Australia												 C National Party of Australia (S.A.) Inc.												 D Call to Australia (Fred Nile) Group												 E Australian Labor Party (South Australian Branch)																		F - Unendorsed Group												 G Australian Democrats																		 H Natural Law Party															 I Independent EFF															 J Grey Power															 K Australians Against Further Immigration												 L Liberal Party of Australia - (S.A. Division)																		Ungrouped																			
    			TICKET VOTES			NASRULLAH			HILL			Group Total			TICKET VOTES			FRICKER			WEISSMANN			Group Total			TICKET VOTES			MCCALLUM			BRADSHAW			Group Total			TICKET VOTES			RODWAY			SQUIRRELL			Group Total			TICKET VOTES			# BOLKUS			# FOREMAN			MAGUIRE			MCDONALD			Group Total			TICKET VOTES			LIEW			SCHIRRIPA			Group Total			TICKET VOTES			# LEES			SWIFT			STOTT DESPOJA			TICKLE			Group Total			TICKET VOTES			WELLS			MARTIN			MORRIS			Group Total			TICKET VOTES			DWYER			GIDDINGS			GIDDINGS			Group Total			TICKET VOTES			HOLDER			PRESTON			BOTTAM			Group Total			TICKET VOTES			MOORE			SMITH			Group Total			TICKET VOTES			# VANSTONE			# MINCHIN			# FERGUSON			GUPTA			Group Total			RICE			BROOM			SMITH			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Bilal			Peter									Ally			Gerhard									Nola			Michael									David			David									Nick			Dominic			Graham			Rosalie Ann									Dr Alex			Douglas									Meg			Stephen			Natasha			Patricia									Dr Geoff			Anne			Dulcie									David			Douglas			Vanessa									Jack			Betty			Glen									Evonne			Joe									Amanda			Nick			Alan			Satish						Mark			Bernard William			E.C. (Ean)													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Banksia Park		                               	3	0.11	 	2	0.07	 	0	0	 	5	0.19	 	22	0.82	 	11	0.41	 	0	0	 	33	1.23	 	6	0.22	 	0	0	 	0	0	 	6	0.22	 	41	1.53	 	3	0.11	 	0	0	 	44	1.64	 	876	32.69	 	37	1.38	 	0	0	 	1	0.04	 	4	0.15	 	918	34.25	 	2	0.07	 	0	0	 	1	0.04	 	3	0.11	 	268	10	 	37	1.38	 	0	0	 	1	0.04	 	1	0.04	 	307	11.46	 	17	0.63	 	3	0.11	 	1	0.04	 	0	0	 	21	0.78	 	11	0.41	 	1	0.04	 	0	0	 	0	0	 	12	0.45	 	7	0.26	 	3	0.11	 	0	0	 	0	0	 	10	0.37	 	9	0.34	 	0	0	 	0	0	 	9	0.34	 	1278	47.69	 	30	1.12	 	1	0.04	 	2	0.07	 	1	0.04	 	1312	48.96	 	0	0	 	0	0	 	0	0	 	0	0	 	2680	98.82	 	32	1.18	 	2712	3.31
Enfield North (Makin)		                      	5	0.74	 	1	0.15	 	0	0	 	6	0.88	 	9	1.33	 	1	0.15	 	0	0	 	10	1.47	 	2	0.29	 	0	0	 	0	0	 	2	0.29	 	7	1.03	 	7	1.03	 	0	0	 	14	2.06	 	345	50.88	 	6	0.88	 	0	0	 	0	0	 	0	0	 	351	51.77	 	2	0.29	 	0	0	 	0	0	 	2	0.29	 	60	8.85	 	11	1.62	 	0	0	 	0	0	 	0	0	 	71	10.47	 	5	0.74	 	0	0	 	0	0	 	0	0	 	5	0.74	 	2	0.29	 	0	0	 	0	0	 	0	0	 	2	0.29	 	2	0.29	 	0	0	 	0	0	 	0	0	 	2	0.29	 	8	1.18	 	0	0	 	0	0	 	8	1.18	 	199	29.35	 	5	0.74	 	1	0.15	 	0	0	 	0	0	 	205	30.24	 	0	0	 	0	0	 	0	0	 	0	0	 	678	98.4	 	11	1.6	 	689	0.84
Fairview Park		                              	2	0.12	 	1	0.06	 	0	0	 	3	0.18	 	20	1.19	 	7	0.42	 	0	0	 	27	1.61	 	4	0.24	 	1	0.06	 	0	0	 	5	0.3	 	7	0.42	 	7	0.42	 	0	0	 	14	0.84	 	528	31.5	 	17	1.01	 	0	0	 	2	0.12	 	3	0.18	 	550	32.82	 	2	0.12	 	0	0	 	0	0	 	2	0.12	 	124	7.4	 	22	1.31	 	1	0.06	 	1	0.06	 	1	0.06	 	149	8.89	 	8	0.48	 	2	0.12	 	0	0	 	0	0	 	10	0.6	 	3	0.18	 	0	0	 	0	0	 	0	0	 	3	0.18	 	4	0.24	 	0	0	 	1	0.06	 	0	0	 	5	0.3	 	7	0.42	 	0	0	 	0	0	 	7	0.42	 	878	52.39	 	18	1.07	 	1	0.06	 	2	0.12	 	0	0	 	899	53.64	 	2	0.12	 	0	0	 	0	0	 	2	0.12	 	1676	98.94	 	18	1.06	 	1694	2.07
Golden Grove		                               	0	0	 	0	0	 	0	0	 	0	0	 	5	1.01	 	0	0	 	0	0	 	5	1.01	 	0	0	 	0	0	 	0	0	 	0	0	 	6	1.21	 	1	0.2	 	0	0	 	7	1.41	 	157	31.65	 	5	1.01	 	1	0.2	 	0	0	 	0	0	 	163	32.86	 	1	0.2	 	0	0	 	0	0	 	1	0.2	 	37	7.46	 	9	1.81	 	0	0	 	0	0	 	0	0	 	46	9.27	 	4	0.81	 	0	0	 	0	0	 	0	0	 	4	0.81	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	0.81	 	1	0.2	 	0	0	 	0	0	 	5	1.01	 	4	0.81	 	0	0	 	0	0	 	4	0.81	 	251	50.6	 	8	1.61	 	1	0.2	 	1	0.2	 	0	0	 	261	52.62	 	0	0	 	0	0	 	0	0	 	0	0	 	496	98.61	 	7	1.39	 	503	0.61
Golden Grove Central		                       	3	0.12	 	0	0	 	0	0	 	3	0.12	 	27	1.09	 	3	0.12	 	0	0	 	30	1.22	 	0	0	 	0	0	 	0	0	 	0	0	 	24	0.97	 	2	0.08	 	0	0	 	26	1.05	 	1015	41.11	 	31	1.26	 	0	0	 	1	0.04	 	4	0.16	 	1051	42.57	 	2	0.08	 	0	0	 	0	0	 	2	0.08	 	228	9.23	 	38	1.54	 	0	0	 	0	0	 	0	0	 	266	10.77	 	7	0.28	 	1	0.04	 	0	0	 	0	0	 	8	0.32	 	5	0.2	 	0	0	 	0	0	 	0	0	 	5	0.2	 	9	0.36	 	1	0.04	 	0	0	 	0	0	 	10	0.41	 	3	0.12	 	0	0	 	0	0	 	3	0.12	 	1046	42.37	 	16	0.65	 	1	0.04	 	0	0	 	0	0	 	1063	43.05	 	2	0.08	 	0	0	 	0	0	 	2	0.08	 	2469	98.96	 	26	1.04	 	2495	3.04
Holden Hill North		                          	7	0.43	 	0	0	 	1	0.06	 	8	0.5	 	20	1.24	 	4	0.25	 	0	0	 	24	1.49	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	16	0.99	 	3	0.19	 	0	0	 	19	1.18	 	654	40.47	 	20	1.24	 	0	0	 	1	0.06	 	1	0.06	 	676	41.83	 	3	0.19	 	0	0	 	0	0	 	3	0.19	 	132	8.17	 	21	1.3	 	1	0.06	 	1	0.06	 	0	0	 	155	9.59	 	10	0.62	 	1	0.06	 	0	0	 	0	0	 	11	0.68	 	8	0.5	 	0	0	 	0	0	 	0	0	 	8	0.5	 	8	0.5	 	1	0.06	 	0	0	 	0	0	 	9	0.56	 	5	0.31	 	0	0	 	0	0	 	5	0.31	 	682	42.2	 	13	0.8	 	1	0.06	 	0	0	 	1	0.06	 	697	43.13	 	0	0	 	0	0	 	0	0	 	0	0	 	1616	98.6	 	23	1.4	 	1639	2
Hope Valley		                                	3	0.23	 	0	0	 	0	0	 	3	0.23	 	13	1	 	0	0	 	0	0	 	13	1	 	1	0.08	 	0	0	 	0	0	 	1	0.08	 	20	1.54	 	4	0.31	 	1	0.08	 	25	1.93	 	546	42.06	 	8	0.62	 	0	0	 	0	0	 	0	0	 	554	42.68	 	2	0.15	 	0	0	 	0	0	 	2	0.15	 	117	9.01	 	18	1.39	 	0	0	 	0	0	 	2	0.15	 	137	10.55	 	7	0.54	 	2	0.15	 	1	0.08	 	0	0	 	10	0.77	 	12	0.92	 	0	0	 	0	0	 	0	0	 	12	0.92	 	6	0.46	 	0	0	 	0	0	 	0	0	 	6	0.46	 	3	0.23	 	1	0.08	 	0	0	 	4	0.31	 	518	39.91	 	11	0.85	 	1	0.08	 	1	0.08	 	0	0	 	531	40.91	 	0	0	 	0	0	 	0	0	 	0	0	 	1298	98.26	 	23	1.74	 	1321	1.61
Ingle Farm		                                 	12	0.32	 	5	0.13	 	0	0	 	17	0.45	 	47	1.24	 	12	0.32	 	0	0	 	59	1.56	 	6	0.16	 	2	0.05	 	0	0	 	8	0.21	 	41	1.08	 	9	0.24	 	0	0	 	50	1.32	 	1975	52.15	 	33	0.87	 	2	0.05	 	0	0	 	1	0.03	 	2011	53.1	 	14	0.37	 	0	0	 	1	0.03	 	15	0.4	 	392	10.35	 	54	1.43	 	0	0	 	1	0.03	 	1	0.03	 	448	11.83	 	22	0.58	 	5	0.13	 	1	0.03	 	0	0	 	28	0.74	 	19	0.5	 	0	0	 	0	0	 	0	0	 	19	0.5	 	14	0.37	 	4	0.11	 	0	0	 	0	0	 	18	0.48	 	9	0.24	 	2	0.05	 	2	0.05	 	13	0.34	 	1075	28.39	 	22	0.58	 	3	0.08	 	1	0.03	 	0	0	 	1101	29.07	 	0	0	 	0	0	 	0	0	 	0	0	 	3787	96.83	 	124	3.17	 	3911	4.77
Ingle Farm North		                           	3	0.23	 	0	0	 	0	0	 	3	0.23	 	20	1.52	 	2	0.15	 	1	0.08	 	23	1.75	 	4	0.3	 	1	0.08	 	0	0	 	5	0.38	 	21	1.6	 	2	0.15	 	1	0.08	 	24	1.83	 	706	53.69	 	15	1.14	 	0	0	 	0	0	 	1	0.08	 	722	54.9	 	2	0.15	 	0	0	 	0	0	 	2	0.15	 	129	9.81	 	18	1.37	 	1	0.08	 	1	0.08	 	1	0.08	 	150	11.41	 	2	0.15	 	0	0	 	0	0	 	0	0	 	2	0.15	 	5	0.38	 	0	0	 	0	0	 	0	0	 	5	0.38	 	5	0.38	 	0	0	 	0	0	 	0	0	 	5	0.38	 	6	0.46	 	1	0.08	 	0	0	 	7	0.53	 	362	27.53	 	4	0.3	 	0	0	 	0	0	 	0	0	 	366	27.83	 	1	0.08	 	0	0	 	0	0	 	1	0.08	 	1315	98.43	 	21	1.57	 	1336	1.63
Modbury Central		                            	4	0.17	 	1	0.04	 	0	0	 	5	0.21	 	31	1.31	 	4	0.17	 	0	0	 	35	1.48	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	29	1.23	 	7	0.3	 	1	0.04	 	37	1.57	 	951	40.23	 	29	1.23	 	0	0	 	3	0.13	 	2	0.08	 	985	41.67	 	2	0.08	 	0	0	 	0	0	 	2	0.08	 	230	9.73	 	35	1.48	 	1	0.04	 	0	0	 	1	0.04	 	267	11.29	 	14	0.59	 	3	0.13	 	0	0	 	0	0	 	17	0.72	 	13	0.55	 	1	0.04	 	0	0	 	0	0	 	14	0.59	 	12	0.51	 	0	0	 	0	0	 	0	0	 	12	0.51	 	3	0.13	 	2	0.08	 	0	0	 	5	0.21	 	951	40.23	 	26	1.1	 	5	0.21	 	2	0.08	 	0	0	 	984	41.62	 	0	0	 	0	0	 	0	0	 	0	0	 	2364	98.21	 	43	1.79	 	2407	2.94
Modbury Heights		                            	6	0.16	 	6	0.16	 	0	0	 	12	0.33	 	37	1.01	 	6	0.16	 	0	0	 	43	1.18	 	2	0.05	 	1	0.03	 	0	0	 	3	0.08	 	43	1.18	 	12	0.33	 	1	0.03	 	56	1.53	 	1472	40.24	 	35	0.96	 	0	0	 	0	0	 	5	0.14	 	1512	41.33	 	7	0.19	 	1	0.03	 	0	0	 	8	0.22	 	347	9.49	 	44	1.2	 	1	0.03	 	0	0	 	0	0	 	392	10.72	 	16	0.44	 	3	0.08	 	0	0	 	0	0	 	19	0.52	 	14	0.38	 	1	0.03	 	0	0	 	0	0	 	15	0.41	 	12	0.33	 	1	0.03	 	0	0	 	0	0	 	13	0.36	 	11	0.3	 	1	0.03	 	0	0	 	12	0.33	 	1536	41.99	 	30	0.82	 	6	0.16	 	0	0	 	0	0	 	1572	42.97	 	1	0.03	 	0	0	 	0	0	 	1	0.03	 	3658	98.49	 	56	1.51	 	3714	4.53
Modbury North		                              	10	0.41	 	1	0.04	 	1	0.04	 	12	0.49	 	25	1.02	 	13	0.53	 	0	0	 	38	1.55	 	4	0.16	 	0	0	 	0	0	 	4	0.16	 	30	1.22	 	6	0.24	 	0	0	 	36	1.46	 	950	38.63	 	24	0.98	 	0	0	 	1	0.04	 	2	0.08	 	977	39.73	 	8	0.33	 	0	0	 	0	0	 	8	0.33	 	202	8.21	 	33	1.34	 	2	0.08	 	1	0.04	 	2	0.08	 	240	9.76	 	12	0.49	 	3	0.12	 	0	0	 	0	0	 	15	0.61	 	17	0.69	 	1	0.04	 	0	0	 	1	0.04	 	19	0.77	 	13	0.53	 	1	0.04	 	0	0	 	0	0	 	14	0.57	 	9	0.37	 	0	0	 	1	0.04	 	10	0.41	 	1066	43.35	 	17	0.69	 	1	0.04	 	0	0	 	1	0.04	 	1085	44.12	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	2459	98.24	 	44	1.76	 	2503	3.05
Modbury West		                               	10	0.27	 	1	0.03	 	0	0	 	11	0.29	 	48	1.28	 	9	0.24	 	0	0	 	57	1.52	 	3	0.08	 	0	0	 	0	0	 	3	0.08	 	39	1.04	 	17	0.45	 	0	0	 	56	1.49	 	1566	41.67	 	36	0.96	 	0	0	 	1	0.03	 	1	0.03	 	1604	42.68	 	6	0.16	 	1	0.03	 	0	0	 	7	0.19	 	339	9.02	 	65	1.73	 	1	0.03	 	2	0.05	 	2	0.05	 	409	10.88	 	10	0.27	 	6	0.16	 	0	0	 	0	0	 	16	0.43	 	21	0.56	 	1	0.03	 	0	0	 	0	0	 	22	0.59	 	16	0.43	 	2	0.05	 	0	0	 	1	0.03	 	19	0.51	 	9	0.24	 	1	0.03	 	0	0	 	10	0.27	 	1504	40.02	 	33	0.88	 	3	0.08	 	2	0.05	 	0	0	 	1542	41.03	 	2	0.05	 	0	0	 	0	0	 	2	0.05	 	3758	97.89	 	81	2.11	 	3839	4.68
